"code","year","rate"
"RUS",2016,0.4
"RUS",2017,0.4
"RUS",2018,0.2
"RUS",2019,0.2629
"RUS",2020,0.1387
"RUS",2021,0.226
"RUS",2022,0.1166
"RUS",2023,0.0912
"RUS",2024,0.0885
"RUS",2025,0.0885
"SLB",1950,NA
"SLB",1951,NA
"SLB",1952,NA
"SLB",1953,NA
"SLB",1954,NA
"SLB",1955,NA
"SLB",1956,NA
"SLB",1957,NA
"SLB",1958,NA
"SLB",1959,NA
"SLB",1960,NA
"SLB",1961,NA
"SLB",1962,NA
"SLB",1963,NA
"SLB",1964,NA
"SLB",1965,NA
"SLB",1966,NA
"SLB",1967,NA
"SLB",1968,NA
"SLB",1969,NA
"SLB",1970,NA
"SLB",1971,NA
"SLB",1972,NA
"SLB",1973,NA
"SLB",1974,NA
"SLB",1975,NA
"SLB",1976,NA
"SLB",1977,NA
"SLB",1978,NA
"SLB",1979,37.2
"SLB",1980,39.2
"SLB",1981,41.6
"SLB",1982,44.3
"SLB",1983,44.1
"SLB",1984,45.6
"SLB",1985,48.8
"SLB",1986,50.8
"SLB",1987,48.3
"SLB",1988,49.2
"SLB",1989,48.6
"SLB",1990,49.1
"SLB",1991,47.3
"SLB",1992,43.5
"SLB",1993,42.5
"SLB",1994,40.3
"SLB",1995,37.4
"SLB",1996,38.2
"SLB",1997,39.5
"SLB",1998,40.2
"SLB",1999,41.7
"SLB",2000,50.7
"SLB",2001,55.8
"SLB",2002,57.8
"SLB",2003,55.8
"SLB",2004,53.1
"SLB",2005,50.2
"SLB",2006,48.7
"SLB",2007,47.7
"SLB",2008,45.7
"SLB",2009,45.1
"SLB",2010,41.8
"SLB",2011,40.3
"SLB",2012,40.8
"SLB",2013,40.2
"SLB",2014,41.3
"SLB",2015,42
"SLB",2016,41.3
"SLB",2017,41.5
"SLB",2018,41.8
"SLB",2019,42.1
"SLB",2020,45
"SLB",2021,46
"SLB",2022,48.8
"SLB",2023,48.6
"SLB",2024,48.4
"SLB",2025,48.1
"SLV",1950,26.1
"SLV",1951,26.3
"SLV",1952,24.8
"SLV",1953,23.8
"SLV",1954,24.3
"SLV",1955,23.6
"SLV",1956,22.7
"SLV",1957,22
"SLV",1958,22.3
"SLV",1959,21.9
"SLV",1960,21.7
"SLV",1961,21.7
"SLV",1962,20
"SLV",1963,19.9
"SLV",1964,18.6
"SLV",1965,18.2
"SLV",1966,17.2
"SLV",1967,16.8
"SLV",1968,16.8
"SLV",1969,16.6
"SLV",1970,16.5
"SLV",1971,16.2
"SLV",1972,15.6
"SLV",1973,15.2
"SLV",1974,14.7
"SLV",1975,14.6
"SLV",1976,13.9
"SLV",1977,13.2
"SLV",1978,12.9
"SLV",1979,13.8
"SLV",1980,17.2
"SLV",1981,18.6
"SLV",1982,20.1
"SLV",1983,20.1
"SLV",1984,20.2
"SLV",1985,20.7
"SLV",1986,21
"SLV",1987,20.9
"SLV",1988,21
"SLV",1989,21.1
"SLV",1990,22.1
"SLV",1991,24.3
"SLV",1992,21.9
"SLV",1993,19.2
"SLV",1994,15.8
"SLV",1995,11.4
"SLV",1996,15
"SLV",1997,20
"SLV",1998,22.9
"SLV",1999,18.6
"SLV",2000,18.4
"SLV",2001,19.4
"SLV",2002,19.6
"SLV",2003,20.9
"SLV",2004,16.3
"SLV",2005,16.4
"SLV",2006,12.6
"SLV",2007,9.2
"SLV",2008,12.6
"SLV",2009,12.4
"SLV",2010,11.4
"SLV",2011,10.1
"SLV",2012,8.5
"SLV",2013,7.2
"SLV",2014,6.9
"SLV",2015,5.3
"SLV",2016,5.8
"SLV",2017,4.6
"SLV",2018,4.1
"SLV",2019,2.984
"SLV",2020,5.1
"SLV",2021,5.1309
"SLV",2022,5.2068
"SLV",2023,4.6368
"SLV",2024,4.4874
"SLV",2025,4.2871
"SRB",1950,NA
"SRB",1951,NA
"SRB",1952,40.2
"SRB",1953,32.7
"SRB",1954,35.3
"SRB",1955,28.9
"SRB",1956,30.9
"SRB",1957,21.8
"SRB",1958,22.8
"SRB",1959,15.9
"SRB",1960,15.7
"SRB",1961,15.2
"SRB",1962,14.4
"SRB",1963,12.3
"SRB",1964,10.7
"SRB",1965,10.6
"SRB",1966,9.7
"SRB",1967,9.6
"SRB",1968,9.5
"SRB",1969,8.1
"SRB",1970,8
"SRB",1971,7.3
"SRB",1972,7
"SRB",1973,6.6
"SRB",1974,6.2
"SRB",1975,5.9
"SRB",1976,5.7
"SRB",1977,5.3
"SRB",1978,5.1
"SRB",1979,4.7
"SRB",1980,4.7
"SRB",1981,4.7
"SRB",1982,4.7
"SRB",1983,4.7
"SRB",1984,4.7
"SRB",1985,4.7
"SRB",1986,4.5
"SRB",1987,4.6
"SRB",1988,4.7
"SRB",1989,4.6
"SRB",1990,5.2
"SRB",1991,5.7
"SRB",1992,7.9
"SRB",1993,12.4
"SRB",1994,11.7
"SRB",1995,10.3
"SRB",1996,9.7
"SRB",1997,8.5
"SRB",1998,8
"SRB",1999,9.4
"SRB",2000,8.3
"SRB",2001,7.7
"SRB",2002,7.2
"SRB",2003,6.8
"SRB",2004,8.1
"SRB",2005,8
"SRB",2006,7
"SRB",2007,6.6
"SRB",2008,5.9
"SRB",2009,6.2
"SRB",2010,7.1
"SRB",2011,7.1
"SRB",2012,7.2
"SRB",2013,7.8
"SRB",2014,8.9
"SRB",2015,8.4
"SRB",2016,8.1
"SRB",2017,6.6
"SRB",2018,4.1
"SRB",2019,2.7243
"SRB",2020,2.0366
"SRB",2021,1.6963
"SRB",2022,2.0391
"SRB",2023,1.0942
"SRB",2024,1.0327
"SRB",2025,0.987
"SUR",1950,NA
"SUR",1951,NA
"SUR",1952,NA
"SUR",1953,NA
"SUR",1954,NA
"SUR",1955,NA
"SUR",1956,NA
"SUR",1957,NA
"SUR",1958,NA
"SUR",1959,NA
"SUR",1960,5.8
"SUR",1961,5.7
"SUR",1962,5.8
"SUR",1963,5.7
"SUR",1964,5.6
"SUR",1965,4.6
"SUR",1966,3.5
"SUR",1967,2.9
"SUR",1968,2.5
"SUR",1969,2.5
"SUR",1970,2.5
"SUR",1971,2.5
"SUR",1972,2.5
"SUR",1973,2.7
"SUR",1974,2.6
"SUR",1975,2.5
"SUR",1976,2.2
"SUR",1977,2.2
"SUR",1978,1.8
"SUR",1979,1.8
"SUR",1980,2.2
"SUR",1981,1.8
"SUR",1982,2.2
"SUR",1983,2.2
"SUR",1984,2.2
"SUR",1985,2.2
"SUR",1986,2.2
"SUR",1987,2.2
"SUR",1988,2.2
"SUR",1989,2.2
"SUR",1990,2.2
"SUR",1991,2.2
"SUR",1992,2.2
"SUR",1993,2.2
"SUR",1994,2.2
"SUR",1995,2.2
"SUR",1996,2.2
"SUR",1997,2.2
"SUR",1998,2.2
"SUR",1999,2.2
"SUR",2000,2.2
"SUR",2001,2.2
"SUR",2002,2.2
"SUR",2003,2.2
"SUR",2004,2.2
"SUR",2005,2.2
"SUR",2006,1.8
"SUR",2007,1.8
"SUR",2008,1.4
"SUR",2009,1.3
"SUR",2010,1.2
"SUR",2011,1.1
"SUR",2012,1.1
"SUR",2013,1.1
"SUR",2014,1.1
"SUR",2015,1.1
"SUR",2016,1.2
"SUR",2017,1.2
"SUR",2018,1.1
"SUR",2019,1.1
"SUR",2020,2.2
"SUR",2021,2.2
"SUR",2022,2.178
"SUR",2023,2.178
"SUR",2024,2.178
"SUR",2025,2.1382
"SVK",1950,NA
"SVK",1951,NA
"SVK",1952,NA
"SVK",1953,NA
"SVK",1954,NA
"SVK",1955,NA
"SVK",1956,NA
"SVK",1957,NA
"SVK",1958,NA
"SVK",1959,NA
"SVK",1960,NA
"SVK",1961,NA
"SVK",1962,NA
"SVK",1963,NA
"SVK",1964,NA
"SVK",1965,NA
"SVK",1966,NA
"SVK",1967,NA
"SVK",1968,NA
"SVK",1969,NA
"SVK",1970,NA
"SVK",1971,NA
"SVK",1972,NA
"SVK",1973,NA
"SVK",1974,NA
"SVK",1975,NA
"SVK",1976,NA
"SVK",1977,NA
"SVK",1978,NA
"SVK",1979,NA
"SVK",1980,NA
"SVK",1981,NA
"SVK",1982,NA
"SVK",1983,NA
"SVK",1984,0
"SVK",1985,0
"SVK",1986,0
"SVK",1987,0
"SVK",1988,0
"SVK",1989,0
"SVK",1990,0
"SVK",1991,0
"SVK",1992,0
"SVK",1993,0
"SVK",1994,0
"SVK",1995,0
"SVK",1996,0.9
"SVK",1997,0.8
"SVK",1998,0.7
"SVK",1999,0.7
"SVK",2000,0.6
"SVK",2001,0.5
"SVK",2002,0.3
"SVK",2003,0.3
"SVK",2004,0.2
"SVK",2005,0.3
"SVK",2006,0.3
"SVK",2007,0.6
"SVK",2008,0.5
"SVK",2009,0.6
"SVK",2010,0.6
"SVK",2011,0.6
"SVK",2012,0.5
"SVK",2013,0.4
"SVK",2014,0.9
"SVK",2015,0.8
"SVK",2016,1.5
"SVK",2017,0.6
"SVK",2018,0.5
"SVK",2019,0.2
"SVK",2020,0.3
"SVK",2021,0.3
"SVK",2022,0.7
"SVK",2023,0.4
"SVK",2024,0.4
"SVK",2025,0.4
"SVN",1950,NA
"SVN",1951,NA
"SVN",1952,0.6
"SVN",1953,0.3
"SVN",1954,0.3
"SVN",1955,0.2
"SVN",1956,0.3
"SVN",1957,0.2
"SVN",1958,0.2
"SVN",1959,0.2
"SVN",1960,0.2
"SVN",1961,0.1
"SVN",1962,0.1
"SVN",1963,0.1
"SVN",1964,0.1
"SVN",1965,0.1
"SVN",1966,0
"SVN",1967,0
"SVN",1968,0
"SVN",1969,0
"SVN",1970,0
"SVN",1971,0
"SVN",1972,0
"SVN",1973,0
"SVN",1974,0
"SVN",1975,0
"SVN",1976,0
"SVN",1977,0
"SVN",1978,0
"SVN",1979,0
"SVN",1980,0
"SVN",1981,0
"SVN",1982,0
"SVN",1983,0
"SVN",1984,0
"SVN",1985,0
"SVN",1986,0
"SVN",1987,0
"SVN",1988,0
"SVN",1989,0
"SVN",1990,0
"SVN",1991,0
"SVN",1992,0
"SVN",1993,0
"SVN",1994,0
"SVN",1995,0
"SVN",1996,0
"SVN",1997,0
"SVN",1998,0
"SVN",1999,0
"SVN",2000,0
"SVN",2001,0.1
"SVN",2002,0.1
"SVN",2003,0.1
"SVN",2004,0.1
"SVN",2005,0.1
"SVN",2006,0.1
"SVN",2007,0.1
"SVN",2008,0
"SVN",2009,0
"SVN",2010,0
"SVN",2011,0
"SVN",2012,0
"SVN",2013,0
"SVN",2014,0
"SVN",2015,0
"SVN",2016,0
"SVN",2017,0
"SVN",2018,0
"SVN",2019,0
"SVN",2020,0
"SVN",2021,0
"SVN",2022,0
"SVN",2023,0
"SVN",2024,0
"SVN",2025,0
"SWE",1950,1.3
"SWE",1951,1.3
"SWE",1952,1.3
"SWE",1953,1.3
"SWE",1954,1.3
"SWE",1955,1.2
"SWE",1956,1.2
"SWE",1957,1.1
"SWE",1958,1.1
"SWE",1959,1.1
"SWE",1960,1
"SWE",1961,1
"SWE",1962,1
"SWE",1963,1
"SWE",1964,0.9
"SWE",1965,0.9
"SWE",1966,0.9
"SWE",1967,0.9
"SWE",1968,0.9
"SWE",1969,0.9
"SWE",1970,0.8
"SWE",1971,0.8
"SWE",1972,0.8
"SWE",1973,0.8
"SWE",1974,0.8
"SWE",1975,0.8
"SWE",1976,0.8
"SWE",1977,0.8
"SWE",1978,0.8
"SWE",1979,0.8
"SWE",1980,0.8
"SWE",1981,0.8
"SWE",1982,0.7
"SWE",1983,0.8
"SWE",1984,0.7
"SWE",1985,0.7
"SWE",1986,0.6
"SWE",1987,0.6
"SWE",1988,0.6
"SWE",1989,0.6
"SWE",1990,0.7
"SWE",1991,0.8
"SWE",1992,0.8
"SWE",1993,0.8
"SWE",1994,0.8
"SWE",1995,0.9
"SWE",1996,0.8
"SWE",1997,0.7
"SWE",1998,0.6
"SWE",1999,0.5
"SWE",2000,0.4
"SWE",2001,0.4
"SWE",2002,0.4
"SWE",2003,0.4
"SWE",2004,0.5
"SWE",2005,1.1
"SWE",2006,0.4
"SWE",2007,0.5
"SWE",2008,0.7
"SWE",2009,0.5
"SWE",2010,0.6
"SWE",2011,0.7
"SWE",2012,0.5
"SWE",2013,0.7
"SWE",2014,0.6
"SWE",2015,0.7
"SWE",2016,0.4
"SWE",2017,0.3
"SWE",2018,0.9
"SWE",2019,0.3
"SWE",2020,0.4
"SWE",2021,0.7
"SWE",2022,1.3
"SWE",2023,0.8
"SWE",2024,0.8
"SWE",2025,0.8
"SYR",1950,60.1
"SYR",1951,63.7
"SYR",1952,49.8
"SYR",1953,43.1
"SYR",1954,35.8
"SYR",1955,43.8
"SYR",1956,34.4
"SYR",1957,33
"SYR",1958,43.2
"SYR",1959,42.7
"SYR",1960,43.6
"SYR",1961,39.1
"SYR",1962,28.5
"SYR",1963,34
"SYR",1964,31.3
"SYR",1965,31.7
"SYR",1966,38.3
"SYR",1967,34.7
"SYR",1968,34.3
"SYR",1969,27.8
"SYR",1970,30
"SYR",1971,27.6
"SYR",1972,18.2
"SYR",1973,24.5
"SYR",1974,16.3
"SYR",1975,13.1
"SYR",1976,10.6
"SYR",1977,11.8
"SYR",1978,10.2
"SYR",1979,10.9
"SYR",1980,8.6
"SYR",1981,7.8
"SYR",1982,7.9
"SYR",1983,8.2
"SYR",1984,10.6
"SYR",1985,9.2
"SYR",1986,12.1
"SYR",1987,12.8
"SYR",1988,9.2
"SYR",1989,14.3
"SYR",1990,14.1
"SYR",1991,12.5
"SYR",1992,10
"SYR",1993,9.3
"SYR",1994,8.6
"SYR",1995,7.8
"SYR",1996,6.6
"SYR",1997,5.9
"SYR",1998,3.2
"SYR",1999,5.6
"SYR",2000,5.4
"SYR",2001,5.3
"SYR",2002,4.9
"SYR",2003,6.9
"SYR",2004,2.9
"SYR",2005,2.2
"SYR",2006,2.2
"SYR",2007,1.9
"SYR",2008,1.8
"SYR",2009,1.8
"SYR",2010,1.4
"SYR",2011,1
"SYR",2012,3.6
"SYR",2013,10.2
"SYR",2014,13.7
"SYR",2015,13.8
"SYR",2016,17.4
"SYR",2017,13.2
"SYR",2018,10.1
"SYR",2019,9.4
"SYR",2020,18.2
"SYR",2021,18.4
"SYR",2022,17.9619
"SYR",2023,20.0577
"SYR",2024,21.1293
"SYR",2025,20.924
"THA",1950,74.8
"THA",1951,74
"THA",1952,73.6
"THA",1953,71.9
"THA",1954,72.7
"THA",1955,71.7
"THA",1956,72
"THA",1957,72.4
"THA",1958,72.4
"THA",1959,70.5
"THA",1960,67.9
"THA",1961,67.2
"THA",1962,66
"THA",1963,64.8
"THA",1964,63.9
"THA",1965,62.7
"THA",1966,60
"THA",1967,58.1
"THA",1968,56.5
"THA",1969,55.4
"THA",1970,51.6
"THA",1971,51.1
"THA",1972,50.6
"THA",1973,48.1
"THA",1974,47.3
"THA",1975,46.2
"THA",1976,43.7
"THA",1977,40.5
"THA",1978,38
"THA",1979,37
"THA",1980,36
"THA",1981,34.4
"THA",1982,34.1
"THA",1983,33.6
"THA",1984,33.3
"THA",1985,32.8
"THA",1986,32.2
"THA",1987,31.5
"THA",1988,30.7
"THA",1989,26.5
"THA",1990,22.1
"THA",1991,18.8
"THA",1992,16.6
"THA",1993,11.8
"THA",1994,9
"THA",1995,7.2
"THA",1996,6.5
"THA",1997,6.2
"THA",1998,5.8
"THA",1999,8.2
"THA",2000,7.5
"THA",2001,6.3
"THA",2002,4.1
"THA",2003,3.2
"THA",2004,2.8
"THA",2005,2.5
"THA",2006,1.9
"THA",2007,1
"THA",2008,0.8
"THA",2009,0.7
"THA",2010,0.6
"THA",2011,0.3
"THA",2012,0.4
"THA",2013,0.2
"THA",2014,0.2
"THA",2015,0.1
"THA",2016,0.1
"THA",2017,0.1
"THA",2018,0.1
"THA",2019,0.1346
"THA",2020,0.063
"THA",2021,0.0286
"THA",2022,0.0203
"THA",2023,0.0048
"THA",2024,0.0147
"THA",2025,0.0088
"TJK",1950,NA
"TJK",1951,NA
"TJK",1952,NA
"TJK",1953,NA
"TJK",1954,NA
"TJK",1955,NA
"TJK",1956,NA
"TJK",1957,NA
"TJK",1958,NA
"TJK",1959,NA
"TJK",1960,NA
"TJK",1961,NA
"TJK",1962,NA
"TJK",1963,NA
"TJK",1964,NA
"TJK",1965,NA
"TJK",1966,NA
"TJK",1967,NA
"TJK",1968,NA
"TJK",1969,NA
"TJK",1970,NA
"TJK",1971,NA
"TJK",1972,NA
"TJK",1973,NA
"TJK",1974,NA
"TJK",1975,NA
"TJK",1976,NA
"TJK",1977,NA
"TJK",1978,NA
"TJK",1979,10.2
"TJK",1980,10.6
"TJK",1981,10.8
"TJK",1982,10.9
"TJK",1983,10.9
"TJK",1984,10.9
"TJK",1985,11.1
"TJK",1986,11.1
"TJK",1987,11.8
"TJK",1988,10.7
"TJK",1989,11.8
"TJK",1990,12.2
"TJK",1991,15
"TJK",1992,25.5
"TJK",1993,35.5
"TJK",1994,50.1
"TJK",1995,56.2
"TJK",1996,68.9
"TJK",1997,68.8
"TJK",1998,66.3
"TJK",1999,63.7
"TJK",2000,56.3
"TJK",2001,51.7
"TJK",2002,45.3
"TJK",2003,39
"TJK",2004,35
"TJK",2005,32.7
"TJK",2006,30.6
"TJK",2007,27.3
"TJK",2008,20.9
"TJK",2009,18.9
"TJK",2010,18.5
"TJK",2011,17.5
"TJK",2012,17.1
"TJK",2013,16.4
"TJK",2014,15.9
"TJK",2015,15.7
"TJK",2016,14.3
"TJK",2017,13.1
"TJK",2018,12.1
"TJK",2019,10.9
"TJK",2020,10.4
"TJK",2021,9.0672
"TJK",2022,8.8528
"TJK",2023,7.2913
"TJK",2024,6.1335
"TJK",2025,4.9268
"TKM",1950,NA
"TKM",1951,NA
"TKM",1952,NA
"TKM",1953,NA
"TKM",1954,NA
"TKM",1955,NA
"TKM",1956,NA
"TKM",1957,NA
"TKM",1958,NA
"TKM",1959,NA
"TKM",1960,NA
"TKM",1961,NA
"TKM",1962,NA
"TKM",1963,NA
"TKM",1964,NA
"TKM",1965,NA
"TKM",1966,NA
"TKM",1967,NA
"TKM",1968,NA
"TKM",1969,NA
"TKM",1970,NA
"TKM",1971,NA
"TKM",1972,NA
"TKM",1973,NA
"TKM",1974,NA
"TKM",1975,NA
"TKM",1976,NA
"TKM",1977,NA
"TKM",1978,NA
"TKM",1979,20.4
"TKM",1980,20.8
"TKM",1981,21.1
"TKM",1982,21.5
"TKM",1983,21.6
"TKM",1984,22.5
"TKM",1985,23.7
"TKM",1986,23.6
"TKM",1987,23.6
"TKM",1988,21
"TKM",1989,23.5
"TKM",1990,15.2
"TKM",1991,16.9
"TKM",1992,21.9
"TKM",1993,22.2
"TKM",1994,30.4
"TKM",1995,33.5
"TKM",1996,32
"TKM",1997,37.1
"TKM",1998,35
"TKM",1999,30.3
"TKM",2000,29.1
"TKM",2001,28.3
"TKM",2002,28.7
"TKM",2003,28.5
"TKM",2004,26.9
"TKM",2005,22.3
"TKM",2006,20.1
"TKM",2007,17.7
"TKM",2008,14.7
"TKM",2009,13.8
"TKM",2010,12.5
"TKM",2011,9.8
"TKM",2012,8.3
"TKM",2013,7
"TKM",2014,5.6
"TKM",2015,5
"TKM",2016,4.6
"TKM",2017,4.4
"TKM",2018,4.2
"TKM",2019,3.9
"TKM",2020,3.4
"TKM",2021,3.2
"TKM",2022,3.1
"TKM",2023,2.9
"TKM",2024,2.4
"TKM",2025,2.4
"TLS",1950,NA
"TLS",1951,NA
"TLS",1952,NA
"TLS",1953,NA
"TLS",1954,NA
"TLS",1955,NA
"TLS",1956,NA
"TLS",1957,NA
"TLS",1958,NA
"TLS",1959,NA
"TLS",1960,NA
"TLS",1961,NA
"TLS",1962,NA
"TLS",1963,NA
"TLS",1964,NA
"TLS",1965,NA
"TLS",1966,NA
"TLS",1967,NA
"TLS",1968,NA
"TLS",1969,NA
"TLS",1970,NA
"TLS",1971,NA
"TLS",1972,NA
"TLS",1973,NA
"TLS",1974,NA
"TLS",1975,NA
"TLS",1976,NA
"TLS",1977,NA
"TLS",1978,NA
"TLS",1979,NA
"TLS",1980,NA
"TLS",1981,NA
"TLS",1982,NA
"TLS",1983,NA
"TLS",1984,NA
"TLS",1985,NA
"TLS",1986,NA
"TLS",1987,NA
"TLS",1988,NA
"TLS",1989,83.7
"TLS",1990,81.9
"TLS",1991,79.8
"TLS",1992,77
"TLS",1993,74
"TLS",1994,72.7
"TLS",1995,70.8
"TLS",1996,69.1
"TLS",1997,68.8
"TLS",1998,70.2
"TLS",1999,81.6
"TLS",2000,57.7
"TLS",2001,55.7
"TLS",2002,60.3
"TLS",2003,62.2
"TLS",2004,62.8
"TLS",2005,61.2
"TLS",2006,64.3
"TLS",2007,60.1
"TLS",2008,56
"TLS",2009,52.7
"TLS",2010,48.6
"TLS",2011,47
"TLS",2012,45.7
"TLS",2013,45.1
"TLS",2014,44.1
"TLS",2015,43.8
"TLS",2016,43.1
"TLS",2017,46.4
"TLS",2018,47.9
"TLS",2019,35.3
"TLS",2020,21
"TLS",2021,19.6
"TLS",2022,31.7
"TLS",2023,43.8
"TLS",2024,50.4
"TLS",2025,48.6
"TON",1950,NA
"TON",1951,NA
"TON",1952,NA
"TON",1953,NA
"TON",1954,NA
"TON",1955,NA
"TON",1956,NA
"TON",1957,NA
"TON",1958,NA
"TON",1959,NA
"TON",1960,NA
"TON",1961,NA
"TON",1962,NA
"TON",1963,NA
"TON",1964,NA
"TON",1965,NA
"TON",1966,NA
"TON",1967,NA
"TON",1968,NA
"TON",1969,NA
"TON",1970,NA
"TON",1971,NA
"TON",1972,NA
"TON",1973,NA
"TON",1974,NA
"TON",1975,NA
"TON",1976,NA
"TON",1977,NA
"TON",1978,NA
"TON",1979,1.6
"TON",1980,1.2
"TON",1981,0.8
"TON",1982,0.7
"TON",1983,0.7
"TON",1984,0.7
"TON",1985,0.6
"TON",1986,0.6
"TON",1987,0.6
"TON",1988,0.6
"TON",1989,0.6
"TON",1990,0.6
"TON",1991,0.5
"TON",1992,0.5
"TON",1993,0.5
"TON",1994,0.5
"TON",1995,0.4
"TON",1996,0.4
"TON",1997,0.4
"TON",1998,0.4
"TON",1999,0.4
"TON",2000,0.4
"TON",2001,0.4
"TON",2002,0.4
"TON",2003,0.4
"TON",2004,0.4
"TON",2005,0.4
"TON",2006,0.4
"TON",2007,0.4
"TON",2008,0.4
"TON",2009,0.4
"TON",2010,0.4
"TON",2011,0.4
"TON",2012,0.5
"TON",2013,0.5
"TON",2014,0.4
"TON",2015,0.4
"TON",2016,0.4
"TON",2017,0.4
"TON",2018,0.4
"TON",2019,0.4
"TON",2020,0.4
"TON",2021,0.5
"TON",2022,0.4
"TON",2023,0.4
"TON",2024,0.4
"TON",2025,0.3
"TTO",1950,29.2
"TTO",1951,26.8
"TTO",1952,26.3
"TTO",1953,26.2
"TTO",1954,26.6
"TTO",1955,22.8
"TTO",1956,17.4
"TTO",1957,15.8
"TTO",1958,14.4
"TTO",1959,13.8
"TTO",1960,11.7
"TTO",1961,9.2
"TTO",1962,9
"TTO",1963,8.3
"TTO",1964,7.2
"TTO",1965,7.4
"TTO",1966,7
"TTO",1967,6.9
"TTO",1968,6.2
"TTO",1969,5.9
"TTO",1970,5.5
"TTO",1971,5.5
"TTO",1972,4.8
"TTO",1973,4.8
"TTO",1974,4.4
"TTO",1975,4.3
"TTO",1976,3.6
"TTO",1977,2.6
"TTO",1978,1.6
"TTO",1979,1.3
"TTO",1980,0.3
"TTO",1981,0
"TTO",1982,0
"TTO",1983,1
"TTO",1984,1.8
"TTO",1985,2.5
"TTO",1986,3.1
"TTO",1987,4
"TTO",1988,4.7
"TTO",1989,5
"TTO",1990,4.9
"TTO",1991,4.5
"TTO",1992,3.2
"TTO",1993,3.4
"TTO",1994,3
"TTO",1995,2.6
"TTO",1996,1.8
"TTO",1997,1
"TTO",1998,0.2
"TTO",1999,0
"TTO",2000,0
"TTO",2001,0
"TTO",2002,0
"TTO",2003,0
"TTO",2004,0
"TTO",2005,0
"TTO",2006,0
"TTO",2007,0
"TTO",2008,0
"TTO",2009,0
"TTO",2010,0
"TTO",2011,0
"TTO",2012,0
"TTO",2013,0
"TTO",2014,0
"TTO",2015,0
"TTO",2016,0
"TTO",2017,0
"TTO",2018,0
"TTO",2019,0
"TTO",2020,0
"TTO",2021,0
"TTO",2022,0
"TTO",2023,0
"TTO",2024,0
"TTO",2025,0
"TUN",1950,45
"TUN",1951,45.4
"TUN",1952,41.2
"TUN",1953,40.3
"TUN",1954,40.2
"TUN",1955,43.2
"TUN",1956,41.1
"TUN",1957,43.3
"TUN",1958,38.8
"TUN",1959,41.1
"TUN",1960,37.1
"TUN",1961,34.7
"TUN",1962,36.8
"TUN",1963,41.8
"TUN",1964,44.4
"TUN",1965,46.1
"TUN",1966,45.5
"TUN",1967,46.4
"TUN",1968,43.3
"TUN",1969,42.3
"TUN",1970,41.5
"TUN",1971,38.4
"TUN",1972,33
"TUN",1973,34.3
"TUN",1974,32.3
"TUN",1975,30.7
"TUN",1976,29
"TUN",1977,28.9
"TUN",1978,27.5
"TUN",1979,26.1
"TUN",1980,24.4
"TUN",1981,23.6
"TUN",1982,24.3
"TUN",1983,23.6
"TUN",1984,22.7
"TUN",1985,22
"TUN",1986,22
"TUN",1987,20.8
"TUN",1988,19.5
"TUN",1989,18.7
"TUN",1990,16.5
"TUN",1991,16
"TUN",1992,14.7
"TUN",1993,14.7
"TUN",1994,14.4
"TUN",1995,14.1
"TUN",1996,12.6
"TUN",1997,11.3
"TUN",1998,10.2
"TUN",1999,8.9
"TUN",2000,8.1
"TUN",2001,7.7
"TUN",2002,7.7
"TUN",2003,7.2
"TUN",2004,6.5
"TUN",2005,6.1
"TUN",2006,5.8
"TUN",2007,5.4
"TUN",2008,5.2
"TUN",2009,5.2
"TUN",2010,3.1
"TUN",2011,2.6
"TUN",2012,1.9
"TUN",2013,1.4
"TUN",2014,1
"TUN",2015,0.8
"TUN",2016,0.7
"TUN",2017,0.6
"TUN",2018,0.6
"TUN",2019,0.6
"TUN",2020,0.7
"TUN",2021,0.7
"TUN",2022,0.6
"TUN",2023,0.6
"TUN",2024,0.6
"TUN",2025,0.6
"TUR",1950,73.4
"TUR",1951,68.4
"TUR",1952,63.6
"TUR",1953,59
"TUR",1954,61.7
"TUR",1955,58.9
"TUR",1956,58.5
"TUR",1957,55.5
"TUR",1958,54.2
"TUR",1959,53.4
"TUR",1960,53
"TUR",1961,53.9
"TUR",1962,51.9
"TUR",1963,48.1
"TUR",1964,46.4
"TUR",1965,46.2
"TUR",1966,41.6
"TUR",1967,40.6
"TUR",1968,38.1
"TUR",1969,37.3
"TUR",1970,36.9
"TUR",1971,35.6
"TUR",1972,33.1
"TUR",1973,32.8
"TUR",1974,31.1
"TUR",1975,29
"TUR",1976,25.5
"TUR",1977,24.9
"TUR",1978,25.3
"TUR",1979,26.2
"TUR",1980,28.3
"TUR",1981,27.3
"TUR",1982,26.6
"TUR",1983,25.4
"TUR",1984,23.9
"TUR",1985,23.2
"TUR",1986,21.2
"TUR",1987,18.7
"TUR",1988,18.7
"TUR",1989,20.4
"TUR",1990,18.2
"TUR",1991,18.6
"TUR",1992,17.1
"TUR",1993,14.5
"TUR",1994,18.7
"TUR",1995,16.5
"TUR",1996,14.5
"TUR",1997,12.8
"TUR",1998,13.3
"TUR",1999,14.6
"TUR",2000,13.7
"TUR",2001,16.2
"TUR",2002,14.4
"TUR",2003,17.4
"TUR",2004,10.1
"TUR",2005,9.3
"TUR",2006,7.1
"TUR",2007,6
"TUR",2008,4.8
"TUR",2009,4.3
"TUR",2010,4
"TUR",2011,3.2
"TUR",2012,2.4
"TUR",2013,2.1
"TUR",2014,1.7
"TUR",2015,1.8
"TUR",2016,1.3
"TUR",2017,1.1
"TUR",2018,1
